Sentence,Token,PosTag,NERtag
580,função,n,0
580,de,prp,0
580,lugar,n,0
580,de,prp,0
580,encontro,n,0
580,dos,v-pcp,0
580,amigos,n,0
580,de,prp,0
580,infância,n,0
580,.,.,0
581,Assim,adv,0
581,",",",",0
581,era,v-fin,0
581,onde,adv,0
581,se,pron-pers,0
581,contavam,v-fin,0
581,as,art,0
581,anedotas,n,0
581,e,conj-c,0
581,aventuras,n,0
581,de,prp,0
581,um,art,0
581,morador,n,0
581,dali,adj,0
581,que,pron-indp,0
581,estava,v-fin,0
581,no,prp,0
581,Sudeste,n,0
581,.,.,0
582,Em,prop,0
582,frente,n,0
582,à,adj,0
582,birosca,n,0
582,havia,v-fin,0
582,um,art,0
582,chafariz,n,0
582,",",",",0
582,e,conj-c,0
582,foi,v-fin,0
582,aí,adv,0
582,que,adv,0
582,",",",",0
582,numa,adv,0
582,das,v-pcp,0
582,tardes,n,0
582,",",",",0
582,aquele,pron-det,0
582,jovem,adj,0
582,que,pron-indp,0
582,viria,v-fin,0
582,a,prp,0
582,ser,v-inf,0
582,meu,pron-det,0
582,Tio,n,0
582,Jotão,adj,0
582,avistou,v-fin,0
582,minha,pron-det,0
582,Tia,n,0
582,Pilá.Todas,v-pcp,0
582,as,art,0
582,tardes,n,0
582,",",",",0
582,a,art,0
582,moça,n,0
582,tinha,v-fin,0
582,a,art,0
582,incumbência,n,0
582,de,prp,0
582,apanhar,v-inf,0
582,água,n,0
582,para,prp,0
582,a,art,0
582,manutenção,n,0
582,de,prp,0
582,casa,n,0
582,",",",",0
582,o,pron-det,0
582,que,pron-indp,0
582,fazia,v-fin,0
582,com,prp,0
582,pesar,n,0
582,.,.,0
583,Entretanto,prop,0
583,",",",",0
583,a,prp,0
583,partir,v-inf,0
583,do,v-inf,0
583,dia,n,0
583,em,prp,0
583,que,pron-indp,0
583,avistou,v-fin,0
583,aquele,pron-det,0
583,moço,n,0
583,",",",",0
583,passou,v-fin,0
583,a,prp,0
583,lavar,v-inf,0
583,o,art,0
583,batente,n,0
583,da,adj,0
583,casa,n,0
583,",",",",0
583,a,prp,0
583,regar,v-inf,0
583,as,art,0
583,plantas,n,0
583,e,conj-c,0
583,a,prp,0
583,fazer,v-inf,0
583,todo,pron-det,0
583,tipo,n,0
583,de,prp,0
583,estripulia,prop,0
583,para,prp,0
583,gastar,v-inf,0
583,o,art,0
583,líquido,n,0
583,e,conj-c,0
583,",",",",0
583,assim,adv,0
583,",",",",0
583,dar,v-inf,0
583,outras,pron-det,0
583,viagens,n,0
583,ao,prp,0
583,chafariz,n,0
583,.,.,0
584,Com,prop,0
584,rapidez,n,0
584,",",",",0
584,Tio,prop,0
584,Jotão,adv,0
584,apurou,v-fin,0
584,informações,n,0
584,sobre,prp,0
584,sua,pron-det,0
584,princesa,n,0
584,e,conj-c,0
584,ﬁ,prop,0
584,cou,v-fin,0
584,sabendo,v-ger,0
584,que,conj-s,0
584,a,art,0
584,escolhida,n,0
584,era,v-fin,0
584,moça,n,0
584,de,prp,0
584,família,n,0
584,",",",",0
584,pessoa,n,0
584,religiosa,adj,0
584,que,pron-indp,0
584,frequentava,v-fin,0
584,a,art,0
584,igreja,n,0
584,regularmente,adj,0
584,.,.,0
585,Assim,adv,0
585,sendo,v-ger,0
585,",",",",0
585,no,adv,0
585,domingo,n,0
585,seguinte,adj,0
585,",",",",0
585,o,art,0
585,camarada,n,0
585,arrumou-se,adj,0
585,todo,pron-pers,0
585,e,conj-c,0
585,fez,v-fin,0
585,plantão,n,0
585,na,adj,0
585,porta,n,0
585,da,adv,0
585,igreja,v-fin,0
585,do,adj,0
585,bairro,n,0
585,do,adj,0
585,Moita,adj,0
585,.,.,0
586,Próximo,adj,0
586,das,v-pcp,0
586,seis,num,0
586,da,n,0
586,tarde,adv,0
586,",",",",0
586,lá,adv,0
586,vem,v-fin,0
586,Pilá,n,0
586,:,adj,0
586,linda,v-fin,0
586,como,adv,0
586,uma,art,0
586,manhã,n,0
586,de,prp,0
586,sol,n,0
586,em,prp,0
586,uma,art,0
586,praia,n,0
586,deserta,adj,0
586,.,.,0
587,O,art,0
587,arrumado,n,0
587,rapaz,v-fin,0
587,se,pron-pers,0
587,aproximou,v-fin,0
587,",",",",0
587,pouco,adv,0
587,cordial,adj,0
587,",",",",0
587,e,conj-c,0
587,foi,v-fin,0
587,logo,adv,0
587,dizendo,v-ger,0
587,sem,prp,0
587,nenhuma,pron-det,0
587,ﬁ,n,0
587,rula,v-fin,0
587,:,N<{'185/60_R_14'},0
587,“,n,0
587,espero,v-fin,0
587,você,pron-pers,0
587,depois,adv,0
587,da,adv,0
587,missa,prop,0
587,",",",",0
587,quero,v-fin,0
587,falar-lhe,v-fin,0
587,um,art,0
587,assunto,n,0
587,muito,adv,0
587,importante,adj,0
587,”,n,0
587,.,.,0
588,Como,prp,0
588,a,art,0
588,gazela,n,0
588,já,adv,0
588,estava,v-fin,0
588,arrastando,v-ger,0
588,asas,n,0
588,para,prp,0
588,o,art,0
588,cara,n,0
588,",",",",0
588,não,adv,0
588,houve,v-fin,0
588,empecilho,n,0
588,.,.,0
589,Conforme,adv,0
589,combinado,v-pcp,0
589,",",",",0
589,após,prp,0
589,a,art,0
589,missa,n,0
589,das,v-pcp,0
589,sete,num,0
589,",",",",0
589,o,art,0
589,casal,n,0
589,acertou,v-fin,0
589,as,art,0
589,bases,n,0
589,para,prp,0
589,o,pron-det,0
589,que,pron-indp,0
589,seria,v-fin,0
589,o,art,0
589,início,n,0
589,de,prp,0
589,curto,adj,0
589,namoro,n,0
589,e,conj-c,0
589,noivado,v-pcp,0
589,à,adv,0
589,distancia,n,0
589,",",",",0
589,já,adv,0
589,que,conj-s,0
589,o,art,0
589,moço,n,0
589,viajou,v-fin,0
589,em,prp,0
589,seguida,n,0
589,para,prp,0
589,o,art,0
589,Rio,prop,0
589,de,prp,0
589,Janeiro.Após,prop,0
589,dois,num,0
589,anos,n,0
589,",",",",0
589,voltou,v-fin,0
589,a,art,0
589,Campina,n,0
589,Grande,v-fin,0
589,para,prp,0
589,cumprir,v-inf,0
589,a,art,0
589,palavra,n,0
589,de,prp,0
589,se,pron-pers,0
589,casar,v-inf,0
589,e,conj-c,0
589,levar,v-inf,0
589,Pilá,adv,0
589,consigo,n,0
589,.,.,0
590,Casaram-se,v-fin,0
590,num,pron-pers,0
590,dia,n,0
590,e,conj-c,0
590,no,n,0
590,seguinte,adj,0
590,entraram,v-fin,0
590,em,prp,0
590,um,art,0
590,ônibus,n,0
590,com,prp,0
590,destino,n,0
590,ao,prp,0
590,sul,n,0
590,maravilha,adj,0
590,.,.,0
591,A,art,0
591,viagem,n,0
591,",",",",0
591,que,pron-indp,0
591,durou,v-fin,0
591,três,num,0
591,dias,n,0
591,e,conj-c,0
591,três,num,0
591,noites,n,0
591,",",",",0
591,não,adv,0
591,lhes,pron-pers,0
591,permitiu,v-fin,0
591,desfrutar,v-inf,0
591,de,prp,0
591,uma,art,0
591,noite,n,0
591,de,prp,0
591,núpcias,n,0
591,.,.,0
592,A,art,0
592,jovem,adj,0
592,",",",",0
592,virgem,n,0
592,e,conj-c,0
592,bela,n,0
592,esposa,adj,0
592,",",",",0
592,o,art,0
592,acompanhava,v-fin,0
592,esperançosa,adj,0
592,de,prp,0
592,ter,v-inf,0
592,o,art,0
592,seu,pron-det,0
592,próprio,n,0
592,lar,adj,0
592,e,conj-c,0
592,constituir,v-inf,0
592,uma,art,0
592,linda,n,0
592,e,conj-c,0
592,feliz,adj,0
592,família,n,0
592,.,.,0
593,Durante,adv,0
593,a,art,0
593,viagem,n,0
593,",",",",0
593,um,art,0
593,fato,n,0
593,merece,v-fin,0
593,destacada,v-pcp,0
593,relevância,n,0
593,:,adj,0
593,a,art,0
593,presença,n,0
593,do,adj,0
593,músico,adj,0
593,",",",",0
593,cantor,n,0
593,e,conj-c,0
593,compositor,n,0
593,norte-rio-grandense,adj,0
593,Elino,pron-pers,0
593,Julião,prop,0
593,",",",",0
593,o,art,0
593,qual,pron-det,0
593,",",",",0
593,a,art,0
593,cada,pron-det,0
593,parada,n,0
593,",",",",0
593,fazia,v-fin,0
593,um,art,0
593,show,n,0
593,particular,adj,0
593,para,prp,0
593,o,art,0
593,púbere,n,0
593,casal,adj,0
593,e,conj-c,0
593,demais,adj,0
593,ocupantes,n,0
593,do,v-fin,0
593,transporte,n,0
593,coletivo.Tio,adj,0
593,Mandu,prop,0
593,",",",",0
593,além,prop,0
593,de,prp,0
593,marido,n,0
593,de,prp,0
593,Tia,n,0
593,Branca,adj,0
593,",",",",0
593,é,v-fin,0
593,um,art,0
593,cara,n,0
593,muito,adv,0
593,especial,adj,0
593,pra,n,0
593,mim,pron-pers,0
593,.,.,0
594,Sempre,prop,0
594,conversamos,v-fin,0
594,muito,adv,0
594,.,.,0
595,Lembro-me,v-fin,0
595,com,prp,0
595,clareza,n,0
595,de,prp,0
595,suas,pron-det,0
595,conversas,n,0
595,sobre,prp,0
595,mulheres,n,0
595,",",",",0
595,homens,n,0
595,da,adj,0
595,história,n,0
595,",",",",0
595,música,n,0
595,",",",",0
595,estudos,v-pcp,0
595,",",",",0
595,enﬁ,pp,0
595,m,prop,0
595,",",",",0
595,sobre,prp,0
595,coisas,n,0
595,que,pron-indp,0
595,muito,adv,0
595,me,pron-pers,0
595,excitavam,v-fin,0
595,.,.,0
596,Ele,prop,0
596,é,v-fin,0
596,responsável,adj,0
596,pela,n,0
596,escolha,n,0
596,proﬁ,v-fin,0
596,ssional,adj,0
596,da,adj,0
596,maioria,n,0
596,dos,v-pcp,0
596,seus,pron-det,0
596,sobrinhos,n,0
596,.,.,0
597,Tinha,v-fin,0
597,uma,art,0
597,rádio,n,0
597,pirata,adj,0
597,chamada,v-pcp,0
597,Pai,adj,0
597,D,adj,0
597,’,adj,0
597,égua,adj,0
597,.,.,0
598,Como,adv,0
598,era,v-fin,0
598,ilegal,adj,0
598,",",",",0
598,sua,pron-det,0
598,programação,n,0
598,ia,v-fin,0
598,ao,prp,0
598,ar,n,0
598,na,adj,0
598,hora,n,0
598,da,v-fin,0
598,voz,n,0
598,do,adj,0
598,Brasil,prop,0
598,",",",",0
598,às,prop,0
598,sete,num,0
598,horas,n,0
598,da,adj,0
598,noite,n,0
598,.,.,0
599,A,art,0
599,radio,n,0
599,foi,v-fin,0
599,projetada,v-pcp,0
599,e,conj-c,0
599,montada,v-pcp,0
599,por,prp,0
599,ele,pron-pers,0
599,próprio,pron-det,0
599,",",",",0
599,o,pron-det,0
599,que,pron-indp,0
599,me,pron-pers,0
599,fascinava,v-fin,0
599,.,.,0
600,Eu,prop,0
600,era,v-fin,0
600,um,art,0
600,dos,n,0
600,locutores,adj,0
600,oﬁ,v-fin,0
600,ciais,adj,0
600,da,adj,0
600,Rádio,n,0
600,Pai,adj,0
600,D,v-fin,0
600,’,n,0
600,égua,adj,0
600,e,conj-c,0
600,me,pron-pers,0
600,divertia,v-fin,0
600,muito,adv,0
600,ouvindo,v-ger,0
600,minha,pron-det,0
600,própria,adj,0
600,voz,n,0
600,nos,pron-pers,0
600,rádios,adj,0
600,da,v-fin,0
600,vizinhança,n,0
600,.,.,0
601,O,art,0
601,Tio,n,0
601,Mandu,prop,0
601,ganhava,v-fin,0
601,a,art,0
601,vida,n,0
601,consertando,v-ger,0
601,aparelhos,n,0
601,eletrônicos,adj,0
601,e,conj-c,0
601,sua,pron-det,0
601,oﬁ,n,0
601,cina,prop,0
601,era,v-fin,0
601,na,adj,0
601,varanda,n,0
601,da,adj,0
601,casa,n,0
601,o,pron-det,0
601,que,pron-indp,0
601,",",",",0
601,por,prp,0
601,certo,pron-det,0
601,",",",",0
601,não,adv,0
601,agradava,v-fin,0
601,muito,adv,0
601,à,adv,0
601,dona,v-fin,0
601,Cassiana,adj,0
601,",",",",0
601,pois,conj-s,0
601,o,art,0
601,cara,n,0
601,sempre,adv,0
601,foi,v-fin,0
601,muito,adv,0
601,desorganizado,v-pcp,0
601,e,conj-c,0
601,deixava,v-fin,0
601,muita,pron-det,0
601,coisa,n,0
601,espalhada,v-pcp,0
601,",",",",0
601,atrapalhando,v-ger,0
601,quem,pron-indp,0
601,passava,v-fin,0
601,por,prp,0
601,ali.A,art,0
601,desorganização,n,0
601,",",",",0
601,que,pron-indp,0
601,é,v-fin,0
601,uma,art,0
601,das,n,0
601,inúmeras,adj,0
601,características,adj,0
601,do,v-fin,0
601,Mandu,prop,0
601,e,conj-c,0
601,que,pron-indp,0
601,não,adv,0
601,agrada,v-fin,0
601,as,art,0
601,pessoas,n,0
601,que,pron-indp,0
601,moram,v-fin,0
601,com,prp,0
601,ele,pron-pers,0
601,",",",",0
601,certamente,adv,0
601,não,adv,0
601,foi,v-fin,0
601,o,pron-det,0
601,que,pron-indp,0
601,me,pron-pers,0
601,fez,v-fin,0
601,seguir,v-inf,0
601,a,art,0
601,carreira,n,0
601,de,prp,0
601,técnico,n,0
601,em,prp,0
601,eletrônica,prop,0
601,",",",",0
601,e,conj-c,0
601,ﬁ,prop,0
601,zeram,v-fin,0
601,Gago,n,0
601,",",",",0
601,Nininho,prop,0
601,",",",",0
601,Terra,n,0
601,Quente,adj,0
601,",",",",0
601,Binha,prop,0
601,e,conj-c,0
601,o,art,0
601,Nido,n,0
601,",",",",0
601,que,pron-indp,0
601,é,v-fin,0
601,ﬁ,adj,0
601,lho,n,0
601,de,prp,0
601,sangue,n,0
601,do,adj,0
601,homem,n,0
601,",",",",0
601,seguirem,v-inf,0
601,proﬁ,adj,0
601,ssões,n,0
601,assemelhadas,v-pcp,0
601,.,.,0
602,Nossa,v-fin,0
602,admiração,n,0
602,por,prp,0
602,ele,pron-pers,0
602,vinha,v-fin,0
602,da,v-fin,0
602,sua,pron-det,0
602,genialidade,n,0
602,.,.,0
603,O,art,0
603,cara,n,0
603,",",",",0
603,com,prp,0
603,apenas,adv,0
603,dezessete,num,0
603,anos,n,0
603,",",",",0
603,em,prp,0
603,pleno,adj,0
603,regime,n,0
603,militar,adj,0
603,",",",",0
603,já,adv,0
603,era,v-fin,0
603,câmera,adj,0
603,da,adj,0
603,TV,adj,0
603,Borborema,prop,0
603,",",",",0
603,aﬁ,v-fin,0
603,liada,v-pcp,0
603,da,adv,0
603,Rede,v-fin,0
603,Globo,n,0
603,em,prp,0
603,Campina,n,0
603,Grande,v-fin,0
603,.,.,0
604,Para,v-fin,0
604,conseguir,v-inf,0
604,o,art,0
604,cargo,n,0
604,",",",",0
604,teve,v-fin,0
604,que,conj-s,0
604,aprender,v-inf,0
604,a,prp,0
604,consertar,v-inf,0
604,equipamentos,n,0
604,eletrônicos,adj,0
604,sozinho,adj,0
604,.,.,0
605,Além,prop,0
605,de,prp,0
605,autodidata,n,0
605,em,prp,0
605,eletrônica,prop,0
605,",",",",0
605,o,art,0
605,cara,n,0
605,toca,adj,0
605,pandeiro,adj,0
605,",",",",0
605,baixo,adj,0
605,e,conj-c,0
605,violão,n,0
605,.,.,0
606,Seu,prop,0
606,primeiro,adj,0
606,pandeiro,n,0
606,ele,pron-pers,0
606,fez,v-fin,0
606,com,prp,0
606,as,art,0
606,próprias,adj,0
606,mãos,n,0
606,",",",",0
606,utilizando,v-ger,0
606,uma,art,0
606,lata,n,0
606,de,prp,0
606,doce,n,0
606,de,prp,0
606,banana,n,0
606,e,conj-c,0
606,chapinhas,n,0
606,de,prp,0
606,garrafas,n,0
606,de,prp,0
606,cerveja,n,0
606,.,.,0
607,Frequentou,v-fin,0
607,a,art,0
607,escola,n,0
607,somente,adv,0
607,até,prp,0
607,o,art,0
607,terceiro,adj,0
607,ano,n,0
607,do,adj,0
607,antigo,adj,0
607,primário,adj,0
607,e,conj-c,0
607,aos,adj,0
607,doze,num,0
607,anos,n,0
607,",",",",0
607,em,prp,0
607,virtude,n,0
607,das,v-pcp,0
607,diﬁ,v-fin,0
607,culdades,n,0
607,que,conj-s,0
607,a,art,0
607,família,n,0
607,enfrentava,v-fin,0
607,",",",",0
607,foi,v-fin,0
607,obrigado,v-pcp,0
607,a,prp,0
607,se,pron-pers,0
607,inscrever,v-inf,0
607,em,prp,0
607,uma,art,0
607,frente,n,0
607,de,prp,0
607,trabalho,n,0
607,patrocinada,v-pcp,0
607,pela,n,0
607,indústria,adj,0
607,da,adj,0
607,seca,n,0
607,e,conj-c,0
607,mantida,v-pcp,0
607,pelo,n,0
607,então,adj,0
607,governo,n,0
607,de,prp,0
607,Juscelino,n,0
607,Kubitschek,adj,0
607,.,.,0
608,Essas,adj,0
608,frentes,n,0
608,tinham,v-fin,0
608,o,art,0
608,objetivo,n,0
608,de,prp,0
608,gerar,v-inf,0
608,emprego,n,0
608,e,conj-c,0
608,renda,n,0
608,",",",",0
608,não,adv,0
608,como,adv,0
608,hoje,adv,0
608,",",",",0
608,era,v-fin,0
608,emprego,n,0
608,em,prp,0
608,troca,n,0
608,de,prp,0
608,comida,n,0
608,",",",",0
608,literalmente,adv,0
608,.,.,0
609,No,prop,0
609,ﬁ,v-fin,0
609,m,n,0
609,de,prp,0
609,cada,pron-det,0
609,semana,n,0
609,de,prp,0
609,trabalho,n,0
609,",",",",0
609,recebia-se,v-fin,0
609,uma,art,0
609,provisão,n,0
609,de,prp,0
609,mantimentos,n,0
609,.,.,0
610,Não,v-fin,0
610,se,pron-pers,0
610,recebia,v-fin,0
610,dinheiro,n,0
610,.,.,0
611,Discussões,n,0
611,sociológicas,adj,0
611,à,adv,0
611,parte,n,0
611,",",",",0
611,o,art,0
611,certo,pron-det,0
611,é,v-fin,0
611,que,conj-s,0
611,o,art,0
611,menino,n,0
611,se,pron-pers,0
611,empregou,v-fin,0
611,em,prp,0
611,atividade,n,0
611,exploradora,adj,0
611,de,prp,0
611,devastar,v-inf,0
611,mato,n,0
611,e,conj-c,0
611,quebrar,v-inf,0
611,pedra,n,0
611,para,prp,0
611,a,art,0
611,construção,n,0
611,de,prp,0
611,estradas,n,0
611,no,adj,0
611,interior,n,0
611,paraibano.Quando,v-ger,0
611,eu,pron-pers,0
611,digo,v-fin,0
611,que,conj-s,0
611,o,art,0
611,homem,n,0
611,tangencia,v-fin,0
611,a,art,0
611,genialidade,n,0
611,",",",",0
611,não,adv,0
611,estou,v-fin,0
611,exagerando,v-ger,0
611,.,.,0
612,Ele,prop,0
612,apresenta,v-fin,0
612,vários,pron-det,0
612,elementos,n,0
612,que,pron-indp,0
612,me,pron-pers,0
612,fazem,v-fin,0
612,pensar,v-inf,0
612,assim,adv,0
612,.,.,0
613,Um,art,0
613,deles,n,0
613,é,v-fin,0
613,o,art,0
613,fato,n,0
613,de,prp,0
613,se,pron-pers,0
613,comunicar,v-inf,0
613,com,prp,0
613,diﬁ,pron-det,0
613,culdades,n,0
613,com,prp,0
613,o,art,0
613,mundo,n,0
613,externo,adj,0
613,.,.,0
614,Quando,v-ger,0
614,indagamos,v-fin,0
614,algo,adv,0
614,a,prp,0
614,ele,pron-pers,0
614,",",",",0
614,oferece,v-fin,0
614,respostas,n,0
614,evasivas,adj,0
614,",",",",0
614,tem,v-fin,0
614,imensa,v-pcp,0
614,diﬁ,adj,0
614,culdade,n,0
614,de,prp,0
614,falar,v-inf,0
614,diretamente,adv,0
614,sobre,prp,0
614,qualquer,pron-det,0
614,assunto,n,0
614,com,prp,0
614,resposta,n,0
614,simples,adj,0
614,.,.,0
615,Tenho,prop,0
615,a,art,0
615,impressão,n,0
615,",",",",0
615,às,adv,0
615,vezes,n,0
615,",",",",0
615,de,prp,0
615,que,conj-s,0
615,ele,pron-pers,0
615,está,v-fin,0
615,em,prp,0
615,um,art,0
615,mundo,n,0
615,só,adv,0
615,dele,v-fin,0
615,e,conj-c,0
615,que,pron-indp,0
615,ninguém,pron-indp,0
615,consegue,v-fin,0
615,penetrar,v-inf,0
615,naquele,n,0
615,espaço,n,0
615,autista,v-fin,0
615,que,pron-indp,0
615,ele,pron-pers,0
615,criou,v-fin,0
615,para,prp,0
615,si,pron-pers,0
615,.,.,0
616,No,prop,0
616,círculo,v-fin,0
616,conﬂ,n,0
616,ituoso,adj,0
616,que,pron-indp,0
616,é,v-fin,0
616,minha,pron-det,0
616,família,n,0
616,",",",",0
616,nem,conj-c,0
616,todos,pron-det,0
616,acham,v-fin,0
616,que,conj-s,0
616,esse,pron-det,0
616,comportamento,n,0
616,vem,v-fin,0
616,da,adj,0
616,proximidade,n,0
616,com,prp,0
616,a,art,0
616,genialidade.O,prop,0
616,pai,n,0
616,de,prp,0
616,Lerita,n,0
616,é,v-fin,0
616,alto,adj,0
616,como,adv,0
616,meu,pron-det,0
616,avô,n,0
616,",",",",0
616,um,art,0
616,pouco,pron-det,0
616,mais,adv,0
616,claro,adj,0
616,",",",",0
616,tem,v-fin,0
616,a,art,0
616,voz,n,0
616,de,prp,0
616,locutor,n,0
616,de,prp,0
616,FM,prop,0
616,e,conj-c,0
616,traz,v-fin,0
616,as,art,0
616,deﬁ,n,0
616,ciências,adj,0
616,respiratórias,adj,0
616,que,pron-indp,0
616,sua,pron-det,0
616,mãe,n,0
616,tinha,v-fin,0
616,.,.,0
617,Homem,prop,0
617,de,prp,0
617,imenso,adj,0
617,bom,adj,0
617,humor,n,0
617,",",",",0
617,disso,adv,0
617,ninguém,pron-indp,0
617,discorda,v-fin,0
617,",",",",0
617,e,conj-c,0
617,apaixonado,v-pcp,0
617,pela,n,0
617,Jovem-Guarda,adj,0
617,.,.,0
618,Uma,num,0
618,de,prp,0
618,suas,pron-det,0
618,maiores,adj,0
618,frustrações,n,0
618,foi,v-fin,0
618,ter,v-inf,0
618,saído,v-pcp,0
618,da,n,0
618,escola,n,0
618,muito,adv,0
618,cedo,adv,0
618,.,.,0
619,Como,prp,0
619,ele,pron-pers,0
619,mesmo,pron-det,0
619,diz,v-fin,0
619,",",",",0
619,até,prp,0
619,prêmio,prop,0
619,ganhou,v-fin,0
619,na,adv,0
619,escola,n,0
619,",",",",0
619,queria,v-fin,0
619,estudar,v-inf,0
619,mais,adv,0
619,.,.,0
620,Seu,prop,0
620,grande,adj,0
620,sonho,n,0
620,era,v-fin,0
620,ser,v-inf,0
620,cineasta,adj,0
620,e,conj-c,0
620,",",",",0
620,se,conj-s,0
620,não,adv,0
620,o,pron-pers,0
620,realizou,v-fin,0
620,",",",",0
620,sua,pron-det,0
620,vida,n,0
620,real,adj,0
620,foi,v-fin,0
620,ilustrada,v-pcp,0
620,por,prp,0
620,isso,pron-indp,0
620,.,.,0
621,Um,art,0
621,sonho,n,0
621,que,pron-indp,0
621,se,pron-pers,0
621,mistura,v-fin,0
621,com,prp,0
621,o,art,0
621,cotidiano,n,0
621,material,prop,0
621,levou,v-fin,0
621,o,art,0
621,jovem,adj,0
621,a,prp,0
621,trabalhar,v-inf,0
621,como,adv,0
621,câmera,n,0
621,.,.,0
622,Tia,n,0
622,Branca,adj,0
622,é,v-fin,0
622,a,art,0
622,paciência,n,0
622,em,prp,0
622,pessoa,n,0
622,.,.,0
623,Às,prop,0
623,vezes,n,0
623,",",",",0
623,acho,v-fin,0
623,que,conj-s,0
623,ela,pron-pers,0
623,reencarnou,v-fin,0
623,a,art,0
623,tranquilidade,n,0
623,da,adj,0
623,minha,pron-det,0
623,avó,n,0
623,",",",",0
623,por,prp,0
623,isso,pron-indp,0
623,",",",",0
623,minha,pron-det,0
623,paixão,n,0
623,especial,adj,0
623,por,prp,0
623,ela,pron-pers,0
623,.,.,0
624,A,art,0
624,mulher,n,0
624,é,v-fin,0
624,uma,art,0
624,unanimidade,n,0
624,na,adj,0
624,família,n,0
624,",",",",0
624,pois,conj-s,0
624,",",",",0
624,além,prop,0
624,de,prp,0
624,trabalhadeira,prop,0
624,",",",",0
624,traz,v-fin,0
624,uma,art,0
624,humildade,n,0
624,e,conj-c,0
624,um,art,0
624,jeito,n,0
624,de,prp,0
624,tratar,v-inf,0
624,especialmente,adv,0
624,elegante,adj,0
624,",",",",0
624,recebe,v-fin,0
624,todos,pron-det,0
624,tão,adv,0
624,bem,adv,0
624,que,conj-s,0
624,faz,v-fin,0
624,com,prp,0
624,que,conj-s,0
624,as,art,0
624,visitas,n,0
624,sintam-se,adj,0
624,em,prp,0
624,suas,pron-det,0
624,próprias,adj,0
624,casas,n,0
624,.,.,0
625,Começou,v-fin,0
625,a,prp,0
625,namorar,v-inf,0
625,o,art,0
625,Tio,n,0
625,Mandu,prop,0
625,em,prp,0
625,uma,art,0
625,segunda-feira,n,0
625,de,prp,0
625,carnaval,prop,0
625,.,.,0
626,O,art,0
626,primeiro,adj,0
626,beijo,n,0
626,dos,v-pcp,0
626,dois,num,0
626,aconteceu,v-fin,0
626,dentro,adv,0
626,do,v-inf,0
626,ônibus,n,0
626,da,adj,0
626,linha,n,0
626,921,num,0
626,",",",",0
626,Bangu/Parada,v-pcp,0
626,de,prp,0
626,Lucas,n,0
626,.,.,0
627,O,art,0
627,casal,n,0
627,estava,v-fin,0
627,sentado,v-pcp,0
627,na,adj,0
627,primeira,adj,0
627,cadeira,n,0
627,",",",",0
627,após,prp,0
627,o,art,0
627,trocador,n,0
627,.,.,0
628,E,prop,0
628,quero,v-fin,0
628,contar,v-inf,0
628,esse,pron-det,0
628,episódio,n,0
628,com,prp,0
628,o,art,0
628,coração,n,0
628,",",",",0
628,pois,conj-s,0
628,fui,v-fin,0
628,testemunha,adj,0
628,ocular,v-inf,0
628,.,.,0
629,Estávamos,v-fin,0
629,no,adv,0
629,coletivo,adj,0
629,",",",",0
629,indo,v-ger,0
629,do,n,0
629,Noia,adj,0
629,para,prp,0
629,a,art,0
629,casa,n,0
629,de,prp,0
629,minha,pron-det,0
629,mãe,n,0
629,–,v-fin,0
629,percurso,n,0
629,para,prp,0
629,o,art,0
629,qual,pron-det,0
629,era,v-fin,0
629,necessário,adj,0
629,apanhar,v-inf,0
629,três,num,0
629,conduções,n,0
629,diferentes,adj,0
629,.,.,0
630,No,prop,0
630,bairro,n,0
630,de,prp,0
630,Bangu,prop,0
630,",",",",0
630,mais,adv,0
630,especiﬁ,adj,0
630,camente,adv,0
630,na,adj,0
630,Praça,n,0
630,de,prp,0
630,Guilherme,n,0
630,da,adj,0
630,Silveira,prop,0
630,",",",",0
630,havia,v-fin,0
630,um,art,0
630,carnaval,n,0
630,de,prp,0
630,rua,n,0
630,muito,adv,0
630,animado,v-pcp,0
630,",",",",0
630,do,n,0
630,qual,pron-det,0
630,vínhamos,v-fin,0
630,",",",",0
630,eu,pron-pers,0
630,",",",",0
630,Tia,v-fin,0
630,Cheirosa,adj,0
630,e,conj-c,0
630,o,art,0
630,irmão,n,0
630,de,prp,0
630,Tia,n,0
630,Branca,adj,0
630,que,pron-indp,0
630,já,adv,0
630,namoravam,v-fin,0
630,há,v-fin,0
630,algum,pron-det,0
630,tempo,n,0
630,.,.,0
631,Reparei,v-fin,0
631,que,conj-s,0
631,",",",",0
631,desde,prp,0
631,que,conj-s,0
631,saíamos,v-fin,0
631,da,v-inf,0
631,casa,n,0
631,de,prp,0
631,minha,pron-det,0
631,avó,n,0
631,",",",",0
631,onde,adv,0
631,Branca,prop,0
631,foi,v-fin,0
631,apresentada,v-pcp,0
631,ao,prp,0
631,meu,pron-det,0
631,tio,n,0
631,",",",",0
631,ele,pron-pers,0
631,não,adv,0
631,deixou,v-fin,0
631,a,art,0
631,moça,n,0
631,só,adv,0
631,um,num,0
631,minuto,n,0
631,sequer,adv,0
631,.,.,0
632,A,art,0
632,linda,n,0
632,jovem,adj,0
632,de,prp,0
632,cabelos,n,0
632,pretos,adj,0
632,",",",",0
632,longos,adj,0
632,e,conj-c,0
632,lisos,adj,0
632,",",",",0
632,por,prp,0
632,sua,pron-det,0
632,vez,n,0
632,",",",",0
632,não,adv,0
632,fez,v-fin,0
632,qualquer,pron-det,0
632,oposição,n,0
